img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.263 | Acc:36.686% | total 2704
personalized cli 8 ep 3 batch 120  train Loss: 8547.813 | Acc:44.990% | total 1936
personalized cli 8 ep 4 batch 120  train Loss: 8532.667 | Acc:45.764% | total 1936
personalized cli 8 ep 5 batch 120  train Loss: 8523.272 | Acc:47.211% | total 1936
personalized cli 8 ep 6 batch 120  train Loss: 8517.567 | Acc:47.572% | total 1936
personalized cli 8 ep 7 batch 120  train Loss: 8513.981 | Acc:49.225% | total 1936
personalized cli 8 ep 8 batch 120  train Loss: 8511.850 | Acc:48.502% | total 1936
personalized cli 8 ep 9 batch 120  train Loss: 8510.548 | Acc:48.140% | total 1936
cli 8 ep 0 batch 120  train Loss: 1.888 | Acc:51.291% | total 1936
cli 8 ep 1 batch 120  train Loss: 1.512 | Acc:59.401% | total 1936
cli 8 ep 2 batch 120  train Loss: 1.445 | Acc:61.260% | total 1936
cli 8 ep 3 batch 120  train Loss: 1.379 | Acc:61.054% | total 1936
cli 8 ep 4 batch 120  train Loss: 1.319 | Acc:62.913% | total 1936
cli 8 ep 5 batch 120  train Loss: 1.270 | Acc:65.238% | total 1936
cli 8 ep 6 batch 120  train Loss: 1.271 | Acc:64.308% | total 1936
cli 8 ep 7 batch 120  train Loss: 1.248 | Acc:64.618% | total 1936
cli 8 ep 8 batch 120  train Loss: 1.238 | Acc:65.134% | total 1936
cli 8 ep 9 batch 120  train Loss: 1.226 | Acc:65.238% | total 1936
personalized cli 5 ep 0 batch 121  train Loss: 8676.688 | Acc:21.875% | total 1952
personalized cli 5 ep 1 batch 121  train Loss: 8611.659 | Acc:33.043% | total 1952
personalized cli 5 ep 2 batch 121  train Loss: 8571.721 | Acc:38.166% | total 1952
personalized cli 5 ep 3 batch 121  train Loss: 8547.242 | Acc:40.061% | total 1952
personalized cli 5 ep 4 batch 121  train Loss: 8532.271 | Acc:41.701% | total 1952
personalized cli 5 ep 5 batch 121  train Loss: 8523.070 | Acc:41.957% | total 1952
personalized cli 5 ep 6 batch 121  train Loss: 8517.317 | Acc:44.160% | total 1952
personalized cli 5 ep 7 batch 121  train Loss: 8513.929 | Acc:42.111% | total 1952
personalized cli 5 ep 8 batch 121  train Loss: 8511.830 | Acc:43.494% | total 1952
personalized cli 5 ep 9 batch 121  train Loss: 8510.480 | Acc:44.365% | total 1952
cli 5 ep 0 batch 121  train Loss: 1.977 | Acc:49.129% | total 1952
cli 5 ep 1 batch 121  train Loss: 1.660 | Acc:55.379% | total 1952
cli 5 ep 2 batch 121  train Loss: 1.561 | Acc:56.609% | total 1952
cli 5 ep 3 batch 121  train Loss: 1.518 | Acc:56.711% | total 1952
cli 5 ep 4 batch 121  train Loss: 1.408 | Acc:60.605% | total 1952
cli 5 ep 5 batch 121  train Loss: 1.456 | Acc:58.504% | total 1952
cli 5 ep 6 batch 121  train Loss: 1.426 | Acc:60.297% | total 1952
cli 5 ep 7 batch 121  train Loss: 1.408 | Acc:59.990% | total 1952
cli 5 ep 8 batch 121  train Loss: 1.377 | Acc:60.246% | total 1952
cli 5 ep 9 batch 121  train Loss: 1.368 | Acc:60.861% | total 1952
personalized cli 9 ep 0 batch 171  train Loss: 8662.164 | Acc:23.728% | total 2752
personalized cli 9 ep 1 batch 171  train Loss: 8585.686 | Acc:35.211% | total 2752
personalized cli 9 ep 2 batch 171  train Loss: 8547.262 | Acc:39.390% | total 2752
personalized cli 9 ep 3 batch 171  train Loss: 8527.987 | Acc:41.170% | total 2752
personalized cli 9 ep 4 batch 171  train Loss: 8518.312 | Acc:41.461% | total 2752
personalized cli 9 ep 5 batch 171  train Loss: 8513.471 | Acc:42.587% | total 2752
personalized cli 9 ep 6 batch 171  train Loss: 8510.982 | Acc:42.151% | total 2752
personalized cli 9 ep 7 batch 171  train Loss: 8509.781 | Acc:41.461% | total 2752
personalized cli 9 ep 8 batch 171  train Loss: 8509.099 | Acc:44.477% | total 2752
personalized cli 9 ep 9 batch 171  train Loss: 8508.827 | Acc:43.205% | total 2752
cli 9 ep 0 batch 171  train Loss: 1.901 | Acc:51.308% | total 2752
cli 9 ep 1 batch 171  train Loss: 1.675 | Acc:55.342% | total 2752
cli 9 ep 2 batch 171  train Loss: 1.596 | Acc:56.650% | total 2752
cli 9 ep 3 batch 171  train Loss: 1.521 | Acc:58.939% | total 2752
cli 9 ep 4 batch 171  train Loss: 1.484 | Acc:58.648% | total 2752
cli 9 ep 5 batch 171  train Loss: 1.487 | Acc:58.285% | total 2752
cli 9 ep 6 batch 171  train Loss: 1.480 | Acc:59.193% | total 2752
cli 9 ep 7 batch 171  train Loss: 1.409 | Acc:61.228% | total 2752
cli 9 ep 8 batch 171  train Loss: 1.390 | Acc:61.628% | total 2752
cli 9 ep 9 batch 171  train Loss: 1.352 | Acc:61.773% | total 2752
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
init_perf_on_val:  40.48
use kd dataset cifar100
Server Batch[000/500] KD:0.0663 ValAcc30.44
Server Batch[001/500] KD:0.3156 ValAcc32.16
Server Batch[002/500] KD:0.4041 ValAcc30.18
Server Batch[003/500] KD:0.2214 ValAcc32.02
Server Batch[004/500] KD:0.1879 ValAcc34.2
Server Batch[005/500] KD:0.1529 ValAcc33.68
Server Batch[006/500] KD:0.1415 ValAcc32.7
Server Batch[007/500] KD:0.1431 ValAcc31.94
Server Batch[008/500] KD:0.1267 ValAcc30.98
Server Batch[009/500] KD:0.1199 ValAcc30.56
Server Batch[010/500] KD:0.1465 ValAcc30.32
Server Batch[011/500] KD:0.1175 ValAcc31.06
Server Batch[012/500] KD:0.1380 ValAcc31.04
Server Batch[013/500] KD:0.1032 ValAcc31.08
Server Batch[014/500] KD:0.1210 ValAcc31.74
Server Batch[015/500] KD:0.1147 ValAcc31.62
Server Batch[016/500] KD:0.1014 ValAcc31.3
Server Batch[017/500] KD:0.1090 ValAcc31.52
Server Batch[018/500] KD:0.1177 ValAcc30.92
Server Batch[019/500] KD:0.0937 ValAcc31.54
Server Batch[020/500] KD:0.2044 ValAcc31.86
Server Batch[021/500] KD:0.1074 ValAcc31.42
Server Batch[022/500] KD:0.0965 ValAcc31.36
Server Batch[023/500] KD:0.0913 ValAcc31.58
Server Batch[024/500] KD:0.1336 ValAcc31.24
Server Batch[025/500] KD:0.0959 ValAcc32.0
Server Batch[026/500] KD:0.0964 ValAcc32.26
Server Batch[027/500] KD:0.1717 ValAcc32.22
Server Batch[028/500] KD:0.0844 ValAcc32.06
Server Batch[029/500] KD:0.1042 ValAcc31.5
Server Batch[030/500] KD:0.0885 ValAcc30.9
Server Batch[031/500] KD:0.1608 ValAcc31.12
Server Batch[032/500] KD:0.1372 ValAcc30.62
Server Batch[033/500] KD:0.0899 ValAcc31.1
Server Batch[034/500] KD:0.1041 ValAcc31.52
Server Batch[035/500] KD:0.1001 ValAcc32.18
Server Batch[036/500] KD:0.0904 ValAcc32.66
Server Batch[037/500] KD:0.0952 ValAcc32.34
Server Batch[038/500] KD:0.1148 ValAcc32.34
Server Batch[039/500] KD:0.0897 ValAcc32.1
Server Batch[040/500] KD:0.0850 ValAcc32.3
Server Batch[041/500] KD:0.0778 ValAcc32.12
Server Batch[042/500] KD:0.0817 ValAcc31.62
Server Batch[043/500] KD:0.0776 ValAcc32.38
Server Batch[044/500] KD:0.0755 ValAcc31.84
Server Batch[045/500] KD:0.0718 ValAcc31.32
Server Batch[046/500] KD:0.0861 ValAcc31.8
Server Batch[047/500] KD:0.2611 ValAcc31.78
Server Batch[048/500] KD:0.0765 ValAcc30.94
Server Batch[049/500] KD:0.0985 ValAcc31.4
Server Batch[050/500] KD:0.0900 ValAcc30.68
Server Batch[051/500] KD:0.0897 ValAcc31.94
Server Batch[052/500] KD:0.0840 ValAcc32.42
Server Batch[053/500] KD:0.0761 ValAcc32.14
Server Batch[054/500] KD:0.0884 ValAcc32.46
Server Batch[055/500] KD:0.0746 ValAcc32.32
Server Batch[056/500] KD:0.0711 ValAcc32.76
Server Batch[057/500] KD:0.0729 ValAcc33.36
Server Batch[058/500] KD:0.0737 ValAcc32.18
Server Batch[059/500] KD:0.0711 ValAcc31.82
Server Batch[060/500] KD:0.0758 ValAcc31.6
Server Batch[061/500] KD:0.0746 ValAcc32.14
Server Batch[062/500] KD:0.0655 ValAcc32.62
Server Batch[063/500] KD:0.0634 ValAcc32.16
Server Batch[064/500] KD:0.0769 ValAcc32.46
Server Batch[065/500] KD:0.0890 ValAcc33.24
Server Batch[066/500] KD:0.0680 ValAcc32.44
Server Batch[067/500] KD:0.0745 ValAcc31.9
Server Batch[068/500] KD:0.0644 ValAcc32.14
Server Batch[069/500] KD:0.0759 ValAcc31.82
Server Batch[070/500] KD:0.0699 ValAcc32.08
Server Batch[071/500] KD:0.1234 ValAcc31.98
Server Batch[072/500] KD:0.0699 ValAcc31.78
Server Batch[073/500] KD:0.0677 ValAcc31.96
Server Batch[074/500] KD:0.0779 ValAcc32.56
Server Batch[075/500] KD:0.0765 ValAcc32.78
Server Batch[076/500] KD:0.0664 ValAcc32.7
Server Batch[077/500] KD:0.0643 ValAcc33.28
Server Batch[078/500] KD:0.0660 ValAcc33.98
Server Batch[079/500] KD:0.0679 ValAcc33.72
Server Batch[080/500] KD:0.0901 ValAcc33.78
Server Batch[081/500] KD:0.0640 ValAcc33.32
Server Batch[082/500] KD:0.0899 ValAcc32.84
Server Batch[083/500] KD:0.0730 ValAcc32.56
Server Batch[084/500] KD:0.0701 ValAcc31.9
Server Batch[085/500] KD:0.0689 ValAcc32.72
Server Batch[086/500] KD:0.0702 ValAcc32.98
Server Batch[087/500] KD:0.0682 ValAcc33.1
Server Batch[088/500] KD:0.0694 ValAcc33.52
Server Batch[089/500] KD:0.0639 ValAcc34.12
Server Batch[090/500] KD:0.0897 ValAcc33.48
Server Batch[091/500] KD:0.0578 ValAcc33.74
Server Batch[092/500] KD:0.1590 ValAcc32.84
Server Batch[093/500] KD:0.0724 ValAcc32.1
Server Batch[094/500] KD:0.0641 ValAcc32.62
Server Batch[095/500] KD:0.0762 ValAcc33.36
Server Batch[096/500] KD:0.0748 ValAcc32.7
Server Batch[097/500] KD:0.0778 ValAcc33.74
Server Batch[098/500] KD:0.0734 ValAcc34.12
Server Batch[099/500] KD:0.0614 ValAcc33.24
Server Batch[100/500] KD:0.0634 ValAcc33.36
Server Batch[101/500] KD:0.1215 ValAcc33.5
Server Batch[102/500] KD:0.0852 ValAcc32.82
Server Batch[103/500] KD:0.0594 ValAcc32.0
Server Batch[104/500] KD:0.1282 ValAcc32.16
Server Batch[105/500] KD:0.0714 ValAcc32.82
Server Batch[106/500] KD:0.0882 ValAcc33.02
Server Batch[107/500] KD:0.0871 ValAcc33.26
Server Batch[108/500] KD:0.0687 ValAcc32.84
Server Batch[109/500] KD:0.0601 ValAcc33.14
Server Batch[110/500] KD:0.0927 ValAcc32.18
Server Batch[111/500] KD:0.0849 ValAcc32.7
Server Batch[112/500] KD:0.1066 ValAcc32.3
Server Batch[113/500] KD:0.0631 ValAcc31.88
Server Batch[114/500] KD:0.0687 ValAcc31.56
Server Batch[115/500] KD:0.0692 ValAcc32.16
Server Batch[116/500] KD:0.0728 ValAcc32.3
Server Batch[117/500] KD:0.0668 ValAcc33.0
Server Batch[118/500] KD:0.0604 ValAcc32.74
Server Batch[119/500] KD:0.1021 ValAcc32.56
Server Batch[120/500] KD:0.0598 ValAcc32.96
Server Batch[121/500] KD:0.0649 ValAcc33.02
Server Batch[122/500] KD:0.0739 ValAcc32.48
Server Batch[123/500] KD:0.0702 ValAcc32.88
Server Batch[124/500] KD:0.0738 ValAcc32.84
Server Batch[125/500] KD:0.0963 ValAcc32.18
Server Batch[126/500] KD:0.0670 ValAcc32.72
Server Batch[127/500] KD:0.0662 ValAcc32.44
Server Batch[128/500] KD:0.1540 ValAcc32.38
Server Batch[129/500] KD:0.0703 ValAcc33.1
Server Batch[130/500] KD:0.0767 ValAcc33.2
Server Batch[131/500] KD:0.1146 ValAcc32.94
Server Batch[132/500] KD:0.0790 ValAcc33.64
Server Batch[133/500] KD:0.0638 ValAcc31.9
Server Batch[134/500] KD:0.0706 ValAcc32.54
Server Batch[135/500] KD:0.0662 ValAcc32.16
Server Batch[136/500] KD:0.0926 ValAcc31.7
Server Batch[137/500] KD:0.0901 ValAcc31.46
Server Batch[138/500] KD:0.0661 ValAcc31.88
Server Batch[139/500] KD:0.0757 ValAcc32.42
Server Batch[140/500] KD:0.1706 ValAcc31.7
Server Batch[141/500] KD:0.1022 ValAcc31.94
Server Batch[142/500] KD:0.0827 ValAcc32.4
Server Batch[143/500] KD:0.0861 ValAcc32.6
Server Batch[144/500] KD:0.0830 ValAcc33.0
Server Batch[145/500] KD:0.0832 ValAcc32.88
Server Batch[146/500] KD:0.0721 ValAcc32.74
Server Batch[147/500] KD:0.0755 ValAcc33.1
Server Batch[148/500] KD:0.0676 ValAcc32.74
Server Batch[149/500] KD:0.0680 ValAcc32.08
Server Batch[150/500] KD:0.0725 ValAcc33.06
Server Batch[151/500] KD:0.0704 ValAcc32.98
Server Batch[152/500] KD:0.0894 ValAcc32.56
Server Batch[153/500] KD:0.0631 ValAcc32.28
Server Batch[154/500] KD:0.0703 ValAcc33.24
Server Batch[155/500] KD:0.0789 ValAcc32.36
Server Batch[156/500] KD:0.0633 ValAcc32.78
Server Batch[157/500] KD:0.0662 ValAcc32.74
Server Batch[158/500] KD:0.0858 ValAcc32.6
Server Batch[159/500] KD:0.0713 ValAcc32.76
Server Batch[160/500] KD:0.0684 ValAcc33.0
Server Batch[161/500] KD:0.0674 ValAcc32.86
Server Batch[162/500] KD:0.0679 ValAcc33.5
Server Batch[163/500] KD:0.0620 ValAcc32.94
Server Batch[164/500] KD:0.0654 ValAcc32.94
Server Batch[165/500] KD:0.0585 ValAcc32.96
Server Batch[166/500] KD:0.0572 ValAcc32.92
Server Batch[167/500] KD:0.2364 ValAcc32.52
Server Batch[168/500] KD:0.0616 ValAcc32.42
Server Batch[169/500] KD:0.0654 ValAcc32.02
Server Batch[170/500] KD:0.0578 ValAcc31.9
Server Batch[171/500] KD:0.0704 ValAcc31.98
Server Batch[172/500] KD:0.0636 ValAcc32.86
Server Batch[173/500] KD:0.1752 ValAcc32.88
Server Batch[174/500] KD:0.0654 ValAcc33.06
Server Batch[175/500] KD:0.0657 ValAcc32.76
Server Batch[176/500] KD:0.0723 ValAcc32.72
Server Batch[177/500] KD:0.0678 ValAcc32.94
Server Batch[178/500] KD:0.0613 ValAcc33.44
Server Batch[179/500] KD:0.0571 ValAcc32.78
Server Batch[180/500] KD:0.0694 ValAcc32.32
Server Batch[181/500] KD:0.0529 ValAcc32.68
Server Batch[182/500] KD:0.0549 ValAcc33.26
Server Batch[183/500] KD:0.0620 ValAcc32.42
Server Batch[184/500] KD:0.0563 ValAcc32.56
Server Batch[185/500] KD:0.0614 ValAcc32.28
Server Batch[186/500] KD:0.0663 ValAcc33.36
Server Batch[187/500] KD:0.0555 ValAcc34.08
Server Batch[188/500] KD:0.0553 ValAcc34.14
Server Batch[189/500] KD:0.0514 ValAcc33.74
Server Batch[190/500] KD:0.0582 ValAcc33.26
Server Batch[191/500] KD:0.1598 ValAcc33.36
Server Batch[192/500] KD:0.0526 ValAcc33.86
Server Batch[193/500] KD:0.0887 ValAcc34.04
Server Batch[194/500] KD:0.0642 ValAcc33.82
Server Batch[195/500] KD:0.0656 ValAcc33.92
Server Batch[196/500] KD:0.0599 ValAcc34.08
Server Batch[197/500] KD:0.0673 ValAcc34.1
Server Batch[198/500] KD:0.0606 ValAcc33.92
Server Batch[199/500] KD:0.0594 ValAcc33.9
Server Batch[200/500] KD:0.1027 ValAcc33.6
Server Batch[201/500] KD:0.0591 ValAcc34.0
Server Batch[202/500] KD:0.0657 ValAcc33.52
Server Batch[203/500] KD:0.0542 ValAcc34.16
Server Batch[204/500] KD:0.0538 ValAcc33.76
Server Batch[205/500] KD:0.0927 ValAcc33.74
Server Batch[206/500] KD:0.0587 ValAcc33.54
Server Batch[207/500] KD:0.0573 ValAcc33.42
Server Batch[208/500] KD:0.0560 ValAcc33.34
Server Batch[209/500] KD:0.0806 ValAcc33.4
Server Batch[210/500] KD:0.0610 ValAcc33.42
Server Batch[211/500] KD:0.0729 ValAcc32.88
Server Batch[212/500] KD:0.0510 ValAcc33.8
Server Batch[213/500] KD:0.0498 ValAcc33.5
Server Batch[214/500] KD:0.0621 ValAcc33.92
Server Batch[215/500] KD:0.0575 ValAcc33.62
Server Batch[216/500] KD:0.0610 ValAcc33.84
Server Batch[217/500] KD:0.0536 ValAcc33.14
Server Batch[218/500] KD:0.1447 ValAcc33.28
Server Batch[219/500] KD:0.0530 ValAcc32.92
Server Batch[220/500] KD:0.0627 ValAcc32.82
Server Batch[221/500] KD:0.0914 ValAcc32.48
Server Batch[222/500] KD:0.0696 ValAcc32.38
Server Batch[223/500] KD:0.0630 ValAcc31.92
Server Batch[224/500] KD:0.1595 ValAcc32.3
Server Batch[225/500] KD:0.0725 ValAcc31.46
Server Batch[226/500] KD:0.0642 ValAcc32.26
Server Batch[227/500] KD:0.0766 ValAcc32.38
Server Batch[228/500] KD:0.0658 ValAcc32.36
Server Batch[229/500] KD:0.0701 ValAcc32.52
Server Batch[230/500] KD:0.1221 ValAcc31.58
Server Batch[231/500] KD:0.0671 ValAcc32.88
Server Batch[232/500] KD:0.0703 ValAcc32.44
Server Batch[233/500] KD:0.0734 ValAcc32.36
Server Batch[234/500] KD:0.0685 ValAcc32.64
Server Batch[235/500] KD:0.0654 ValAcc32.78
Server Batch[236/500] KD:0.0622 ValAcc33.0
Server Batch[237/500] KD:0.0599 ValAcc32.54
Server Batch[238/500] KD:0.0956 ValAcc32.66
Server Batch[239/500] KD:0.0632 ValAcc33.12
Server Batch[240/500] KD:0.0707 ValAcc32.76
Server Batch[241/500] KD:0.0597 ValAcc32.8
Server Batch[242/500] KD:0.0645 ValAcc33.02
Server Batch[243/500] KD:0.0650 ValAcc32.42
Server Batch[244/500] KD:0.0703 ValAcc33.12
Server Batch[245/500] KD:0.0557 ValAcc33.4
Server Batch[246/500] KD:0.0613 ValAcc33.12
Server Batch[247/500] KD:0.0609 ValAcc33.66
Server Batch[248/500] KD:0.0541 ValAcc32.84
Server Batch[249/500] KD:0.0579 ValAcc33.36
Server Batch[250/500] KD:0.0560 ValAcc33.32
Server Batch[251/500] KD:0.0745 ValAcc33.72
Server Batch[252/500] KD:0.0601 ValAcc33.6
Server Batch[253/500] KD:0.0560 ValAcc33.22
Server Batch[254/500] KD:0.0576 ValAcc34.0
Server Batch[255/500] KD:0.0547 ValAcc33.62
Server Batch[256/500] KD:0.0642 ValAcc33.5
Server Batch[257/500] KD:0.0882 ValAcc33.38
Server Batch[258/500] KD:0.0617 ValAcc34.14
Server Batch[259/500] KD:0.0516 ValAcc33.52
Server Batch[260/500] KD:0.1220 ValAcc33.46
Server Batch[261/500] KD:0.0525 ValAcc34.1
Server Batch[262/500] KD:0.0644 ValAcc33.38
Server Batch[263/500] KD:0.0546 ValAcc34.18
Server Batch[264/500] KD:0.0610 ValAcc34.14
Server Batch[265/500] KD:0.0550 ValAcc34.66
Server Batch[266/500] KD:0.0579 ValAcc34.58
Server Batch[267/500] KD:0.0564 ValAcc34.3
Server Batch[268/500] KD:0.0554 ValAcc34.38
Server Batch[269/500] KD:0.0781 ValAcc34.86
Server Batch[270/500] KD:0.0585 ValAcc34.24
Server Batch[271/500] KD:0.0566 ValAcc34.6
Server Batch[272/500] KD:0.0474 ValAcc34.5
Server Batch[273/500] KD:0.0546 ValAcc34.04
Server Batch[274/500] KD:0.0620 ValAcc34.0
Server Batch[275/500] KD:0.0522 ValAcc33.22
Server Batch[276/500] KD:0.0514 ValAcc33.04
Server Batch[277/500] KD:0.0540 ValAcc34.0
Server Batch[278/500] KD:0.0694 ValAcc33.22
Server Batch[279/500] KD:0.0496 ValAcc34.26
Server Batch[280/500] KD:0.0498 ValAcc33.98
Server Batch[281/500] KD:0.0882 ValAcc34.22
Server Batch[282/500] KD:0.0525 ValAcc34.46
Server Batch[283/500] KD:0.0529 ValAcc34.62
Server Batch[284/500] KD:0.0634 ValAcc34.48
Server Batch[285/500] KD:0.0516 ValAcc35.04
Server Batch[286/500] KD:0.0536 ValAcc35.02
Server Batch[287/500] KD:0.1300 ValAcc34.86
Server Batch[288/500] KD:0.0549 ValAcc34.62
Server Batch[289/500] KD:0.0482 ValAcc34.06
Server Batch[290/500] KD:0.0563 ValAcc33.74
Server Batch[291/500] KD:0.0529 ValAcc34.38
Server Batch[292/500] KD:0.0482 ValAcc34.34
Server Batch[293/500] KD:0.0636 ValAcc34.24
Server Batch[294/500] KD:0.0468 ValAcc34.04
Server Batch[295/500] KD:0.0516 ValAcc34.52
Server Batch[296/500] KD:0.1532 ValAcc34.26
Server Batch[297/500] KD:0.0469 ValAcc33.56
Server Batch[298/500] KD:0.0550 ValAcc33.34
Server Batch[299/500] KD:0.0514 ValAcc34.1
Server Batch[300/500] KD:0.0645 ValAcc34.14
Server Batch[301/500] KD:0.0505 ValAcc33.72
Server Batch[302/500] KD:0.0523 ValAcc34.64
Server Batch[303/500] KD:0.0521 ValAcc34.26
Server Batch[304/500] KD:0.0497 ValAcc34.6
Server Batch[305/500] KD:0.0541 ValAcc34.72
Server Batch[306/500] KD:0.0517 ValAcc34.06
Server Batch[307/500] KD:0.0471 ValAcc34.52
Server Batch[308/500] KD:0.0484 ValAcc34.08
Server Batch[309/500] KD:0.0494 ValAcc34.48
Server Batch[310/500] KD:0.0560 ValAcc33.62
Server Batch[311/500] KD:0.0470 ValAcc34.52
Server Batch[312/500] KD:0.0623 ValAcc33.34
Server Batch[313/500] KD:0.0483 ValAcc33.3
Server Batch[314/500] KD:0.0630 ValAcc33.56
Server Batch[315/500] KD:0.0633 ValAcc33.72
Server Batch[316/500] KD:0.0503 ValAcc33.14
Server Batch[317/500] KD:0.0470 ValAcc33.82
Server Batch[318/500] KD:0.0495 ValAcc34.4
Server Batch[319/500] KD:0.0482 ValAcc33.98
Server Batch[320/500] KD:0.0574 ValAcc34.3
Server Batch[321/500] KD:0.0582 ValAcc34.72
Server Batch[322/500] KD:0.0523 ValAcc34.32
Server Batch[323/500] KD:0.0483 ValAcc34.64
Server Batch[324/500] KD:0.0440 ValAcc34.48
Server Batch[325/500] KD:0.0478 ValAcc34.58
Server Batch[326/500] KD:0.0881 ValAcc34.68
Server Batch[327/500] KD:0.0461 ValAcc34.0
Server Batch[328/500] KD:0.0798 ValAcc33.72
Server Batch[329/500] KD:0.0504 ValAcc34.08
Server Batch[330/500] KD:0.0520 ValAcc34.34
Server Batch[331/500] KD:0.0446 ValAcc34.22
Server Batch[332/500] KD:0.0911 ValAcc34.68
Server Batch[333/500] KD:0.0484 ValAcc33.98
Server Batch[334/500] KD:0.0555 ValAcc34.14
Server Batch[335/500] KD:0.0661 ValAcc34.22
Server Batch[336/500] KD:0.0726 ValAcc34.16
Server Batch[337/500] KD:0.0488 ValAcc34.52
Server Batch[338/500] KD:0.0512 ValAcc35.0
Server Batch[339/500] KD:0.0461 ValAcc34.8
Server Batch[340/500] KD:0.0591 ValAcc34.76
Server Batch[341/500] KD:0.0597 ValAcc34.68
Server Batch[342/500] KD:0.0575 ValAcc34.58
Server Batch[343/500] KD:0.0479 ValAcc34.34
Server Batch[344/500] KD:0.0427 ValAcc34.8
Server Batch[345/500] KD:0.0463 ValAcc34.2
Server Batch[346/500] KD:0.0425 ValAcc34.2
Server Batch[347/500] KD:0.0472 ValAcc34.42
Server Batch[348/500] KD:0.0531 ValAcc34.04
Server Batch[349/500] KD:0.0463 ValAcc34.52
Server Batch[350/500] KD:0.0599 ValAcc34.14
Server Batch[351/500] KD:0.0455 ValAcc34.16
Server Batch[352/500] KD:0.0519 ValAcc34.52
Server Batch[353/500] KD:0.0486 ValAcc33.98
Server Batch[354/500] KD:0.0494 ValAcc34.1
Server Batch[355/500] KD:0.0440 ValAcc33.86
Server Batch[356/500] KD:0.0439 ValAcc33.98
Server Batch[357/500] KD:0.0425 ValAcc34.0
Server Batch[358/500] KD:0.0466 ValAcc34.34
Server Batch[359/500] KD:0.0894 ValAcc34.18
Server Batch[360/500] KD:0.0490 ValAcc34.08
Server Batch[361/500] KD:0.0495 ValAcc34.18
Server Batch[362/500] KD:0.0428 ValAcc34.44
Server Batch[363/500] KD:0.0471 ValAcc35.08
Server Batch[364/500] KD:0.0441 ValAcc34.88
Server Batch[365/500] KD:0.0527 ValAcc35.06
Server Batch[366/500] KD:0.0456 ValAcc35.02
Server Batch[367/500] KD:0.0564 ValAcc34.86
Server Batch[368/500] KD:0.0443 ValAcc34.0
Server Batch[369/500] KD:0.0484 ValAcc34.66
Server Batch[370/500] KD:0.0450 ValAcc34.68
Server Batch[371/500] KD:0.0928 ValAcc34.72
Server Batch[372/500] KD:0.0407 ValAcc34.68
Server Batch[373/500] KD:0.0500 ValAcc34.58
Server Batch[374/500] KD:0.0454 ValAcc34.56
Server Batch[375/500] KD:0.0455 ValAcc33.94
Server Batch[376/500] KD:0.0674 ValAcc35.1
Server Batch[377/500] KD:0.0486 ValAcc34.16
Server Batch[378/500] KD:0.0454 ValAcc34.5
Server Batch[379/500] KD:0.0491 ValAcc34.06
Server Batch[380/500] KD:0.0414 ValAcc34.56
Server Batch[381/500] KD:0.0467 ValAcc35.08
Server Batch[382/500] KD:0.0440 ValAcc35.06
Server Batch[383/500] KD:0.0467 ValAcc34.68
Server Batch[384/500] KD:0.0437 ValAcc34.98
Server Batch[385/500] KD:0.0419 ValAcc35.7
Server Batch[386/500] KD:0.0550 ValAcc35.14
Server Batch[387/500] KD:0.0416 ValAcc34.36
Server Batch[388/500] KD:0.0499 ValAcc34.64
Server Batch[389/500] KD:0.0431 ValAcc35.08
Server Batch[390/500] KD:0.0476 ValAcc34.42
Server Batch[391/500] KD:0.0644 ValAcc34.36
Server Batch[392/500] KD:0.0460 ValAcc34.5
Server Batch[393/500] KD:0.0439 ValAcc34.74
Server Batch[394/500] KD:0.0538 ValAcc34.52
Server Batch[395/500] KD:0.0451 ValAcc34.86
Server Batch[396/500] KD:0.0444 ValAcc34.76
Server Batch[397/500] KD:0.0450 ValAcc35.06
