img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.240 | Acc:38.092% | total 2704
Computing loss landscape: alpha=0.90, beta=-0.90, loss=nan
Computing loss landscape: alpha=0.90, beta=-0.80, loss=nan
Computing loss landscape: alpha=0.90, beta=-0.70, loss=nan
Computing loss landscape: alpha=0.90, beta=-0.60, loss=nan
Computing loss landscape: alpha=0.90, beta=-0.50, loss=nan
Computing loss landscape: alpha=0.90, beta=-0.40, loss=nan
Computing loss landscape: alpha=0.90, beta=-0.30, loss=nan
Computing loss landscape: alpha=0.90, beta=-0.20, loss=nan
Computing loss landscape: alpha=0.90, beta=-0.10, loss=nan
Computing loss landscape: alpha=0.90, beta=0.00, loss=nan
Computing loss landscape: alpha=0.90, beta=0.10, loss=nan
Computing loss landscape: alpha=0.90, beta=0.20, loss=nan
Computing loss landscape: alpha=0.90, beta=0.30, loss=nan
Computing loss landscape: alpha=0.90, beta=0.40, loss=nan
Computing loss landscape: alpha=0.90, beta=0.50, loss=nan
Computing loss landscape: alpha=0.90, beta=0.60, loss=nan
Computing loss landscape: alpha=0.90, beta=0.70, loss=nan
Computing loss landscape: alpha=0.90, beta=0.80, loss=nan
Computing loss landscape: alpha=0.90, beta=0.90, loss=nan
Computing loss landscape: alpha=0.90, beta=1.00, loss=nan
Computing loss landscape: alpha=1.00, beta=-1.00, loss=nan
Computing loss landscape: alpha=1.00, beta=-0.90, loss=nan
Computing loss landscape: alpha=1.00, beta=-0.80, loss=nan
Computing loss landscape: alpha=1.00, beta=-0.70, loss=nan
Computing loss landscape: alpha=1.00, beta=-0.60, loss=nan
Computing loss landscape: alpha=1.00, beta=-0.50, loss=nan
Computing loss landscape: alpha=1.00, beta=-0.40, loss=nan
Computing loss landscape: alpha=1.00, beta=-0.30, loss=nan
Computing loss landscape: alpha=1.00, beta=-0.20, loss=nan
Computing loss landscape: alpha=1.00, beta=-0.10, loss=nan
Computing loss landscape: alpha=1.00, beta=0.00, loss=nan
Computing loss landscape: alpha=1.00, beta=0.10, loss=nan
Computing loss landscape: alpha=1.00, beta=0.20, loss=nan
Computing loss landscape: alpha=1.00, beta=0.30, loss=nan
Computing loss landscape: alpha=1.00, beta=0.40, loss=nan
Computing loss landscape: alpha=1.00, beta=0.50, loss=nan
Computing loss landscape: alpha=1.00, beta=0.60, loss=nan
Computing loss landscape: alpha=1.00, beta=0.70, loss=nan
Computing loss landscape: alpha=1.00, beta=0.80, loss=nan
Computing loss landscape: alpha=1.00, beta=0.90, loss=nan
Computing loss landscape: alpha=1.00, beta=1.00, loss=nan
3D loss landscape saved to 'loss_landscape_3d.png'
2D loss landscape saved to 'loss_landscape_2d.png'
Server Batch[109/500] KD:nan ValAcc0.96
Computing loss landscape: alpha=-1.00, beta=-1.00, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.90, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.80, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.70, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.60, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.50, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.40, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.30, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.20, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.10, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.00, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.10, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.20, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.30, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.40, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.50, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.60, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.70, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.80, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.90, loss=nan
Computing loss landscape: alpha=-1.00, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.90, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.90, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.80, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.80, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.70, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.70, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.60, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.60, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.60, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.50, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.50, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.50, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.50, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.50, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.50, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.50, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.50, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.50, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.50, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.50, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.50, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.40, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.40, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.40, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.40, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.40, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.40, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.40, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.40, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.40, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.40, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.40, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.40, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.30, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.30, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.30, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.30, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.30, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.30, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.30, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.30, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.30, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.30, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.30, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.30, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.20, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.20, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.20, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.20, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.20, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.20, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.20, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.20, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.20, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.20, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.20, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.20, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.10, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.10, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.10, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.10, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.10, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.10, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.10, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.10, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.10, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.10, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.10, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.10, beta=1.00, loss=nan
Computing loss landscape: alpha=0.00, beta=-1.00, loss=nan
Computing loss landscape: alpha=0.00, beta=-0.90, loss=nan
Computing loss landscape: alpha=0.00, beta=-0.80, loss=nan
Computing loss landscape: alpha=0.00, beta=-0.70, loss=nan
Computing loss landscape: alpha=0.00, beta=-0.60, loss=nan
Computing loss landscape: alpha=0.00, beta=-0.50, loss=nan
Computing loss landscape: alpha=0.00, beta=-0.40, loss=nan
Computing loss landscape: alpha=0.00, beta=-0.30, loss=nan
Computing loss landscape: alpha=0.00, beta=-0.20, loss=nan
Computing loss landscape: alpha=0.00, beta=-0.10, loss=nan
Computing loss landscape: alpha=0.00, beta=0.00, loss=nan
Computing loss landscape: alpha=0.00, beta=0.10, loss=nan
Computing loss landscape: alpha=0.00, beta=0.20, loss=nan
Computing loss landscape: alpha=0.00, beta=0.30, loss=nan
Computing loss landscape: alpha=0.00, beta=0.40, loss=nan
Computing loss landscape: alpha=0.00, beta=0.50, loss=nan
Computing loss landscape: alpha=0.00, beta=0.60, loss=nan
Computing loss landscape: alpha=0.00, beta=0.70, loss=nan
Computing loss landscape: alpha=0.00, beta=0.80, loss=nan
Computing loss landscape: alpha=0.00, beta=0.90, loss=nan
Computing loss landscape: alpha=0.00, beta=1.00, loss=nan
Computing loss landscape: alpha=0.10, beta=-1.00, loss=nan
Computing loss landscape: alpha=0.10, beta=-0.90, loss=nan
Computing loss landscape: alpha=0.10, beta=-0.80, loss=nan
Computing loss landscape: alpha=0.10, beta=-0.70, loss=nan
Computing loss landscape: alpha=0.10, beta=-0.60, loss=nan
Computing loss landscape: alpha=0.10, beta=-0.50, loss=nan
Computing loss landscape: alpha=0.10, beta=-0.40, loss=nan
Computing loss landscape: alpha=0.10, beta=-0.30, loss=nan
Computing loss landscape: alpha=0.10, beta=-0.20, loss=nan
Computing loss landscape: alpha=0.10, beta=-0.10, loss=nan
Computing loss landscape: alpha=0.10, beta=0.00, loss=nan
Computing loss landscape: alpha=0.10, beta=0.10, loss=nan
Computing loss landscape: alpha=0.10, beta=0.20, loss=nan
Computing loss landscape: alpha=0.10, beta=0.30, loss=nan
Computing loss landscape: alpha=0.10, beta=0.40, loss=nan
Computing loss landscape: alpha=0.10, beta=0.50, loss=nan
Computing loss landscape: alpha=0.10, beta=0.60, loss=nan
Computing loss landscape: alpha=0.10, beta=0.70, loss=nan
Computing loss landscape: alpha=0.10, beta=0.80, loss=nan
Computing loss landscape: alpha=0.10, beta=0.90, loss=nan
Computing loss landscape: alpha=0.10, beta=1.00, loss=nan
Computing loss landscape: alpha=0.20, beta=-1.00, loss=nan
Computing loss landscape: alpha=0.20, beta=-0.90, loss=nan
Computing loss landscape: alpha=0.20, beta=-0.80, loss=nan
Computing loss landscape: alpha=0.20, beta=-0.70, loss=nan
Computing loss landscape: alpha=0.20, beta=-0.60, loss=nan
Computing loss landscape: alpha=0.20, beta=-0.50, loss=nan
Computing loss landscape: alpha=0.20, beta=-0.40, loss=nan
Computing loss landscape: alpha=0.20, beta=-0.30, loss=nan
Computing loss landscape: alpha=0.20, beta=-0.20, loss=nan
Computing loss landscape: alpha=0.20, beta=-0.10, loss=nan
Computing loss landscape: alpha=0.20, beta=0.00, loss=nan
Computing loss landscape: alpha=0.20, beta=0.10, loss=nan
Computing loss landscape: alpha=0.20, beta=0.20, loss=nan
Computing loss landscape: alpha=0.20, beta=0.30, loss=nan
Computing loss landscape: alpha=0.20, beta=0.40, loss=nan
Computing loss landscape: alpha=0.20, beta=0.50, loss=nan
Computing loss landscape: alpha=0.20, beta=0.60, loss=nan
Computing loss landscape: alpha=0.20, beta=0.70, loss=nan
Computing loss landscape: alpha=0.20, beta=0.80, loss=nan
Computing loss landscape: alpha=0.20, beta=0.90, loss=nan
Computing loss landscape: alpha=0.20, beta=1.00, loss=nan
Computing loss landscape: alpha=0.30, beta=-1.00, loss=nan
Computing loss landscape: alpha=0.30, beta=-0.90, loss=nan
